-71.756080850	19.702107380
-71.757804870	19.702724460
-71.779869080	19.709936140
-71.786819460	19.706991200
-71.809532170	19.711656570
-71.820465090	19.712045670
-71.833412170	19.714677810
-71.838966370	19.713834760
-71.840515140	19.708969120
-71.838050840	19.700077060
-71.838783260	19.692245480
-71.837677000	19.687911990
-71.836158750	19.686115260
-71.826911930	19.685220720
-71.823211670	19.683254240
-71.820922850	19.679870610
-71.819885250	19.680196760
-71.816116330	19.681381230
-71.812461850	19.680791850
-71.808845520	19.673769000
-71.815727230	19.668756480
-71.816864010	19.666198730
-71.816894530	19.659305570
-71.813919070	19.657318120
-71.817993160	19.647789000
-71.821647640	19.648378370
-71.824142460	19.658416750
-71.827201840	19.663158420
-71.833625790	19.666887280
-71.836082460	19.667968750
-71.837905880	19.671823500
-71.836402890	19.676258090
-71.838699340	19.678312300
-71.842269900	19.671703340
-71.844650270	19.670259480
-71.859184270	19.669630050
-71.874168400	19.660024640
-71.878791810	19.660356520
-71.883613590	19.667114260
-71.890968320	19.669437410
-71.891784670	19.672401430
-71.887069700	19.676668170
-71.897560120	19.678443910
-71.901344300	19.683162690
-71.899726870	19.685735700
-71.880027770	19.684215550
-71.876785280	19.681659700
-71.873558040	19.679111480
-71.870422360	19.679885860
-71.863594060	19.686508180
-71.856666560	19.689914700
-71.851089480	19.690069200
-71.848510740	19.693126680
-71.843788150	19.704973220
-71.852424620	19.717370990
-71.857765200	19.717453000
-71.862556460	19.715482710
-71.882827760	19.719516750
-71.895454410	19.719625470
-71.908271790	19.725931170
-71.919471740	19.726968770
-71.940650940	19.728929520
-71.948150630	19.728031160
-71.967597960	19.739303590
-71.967071530	19.734380720
-71.969657900	19.732709880
-71.981552120	19.732831950
-71.983924870	19.730537410
-71.988143920	19.726442340
-71.989685060	19.721345900
-71.986885070	19.709707260
-71.989974980	19.700201030
-71.993301390	19.698038100
-72.000656130	19.700357440
-72.009277340	19.696666720
-72.016067500	19.696472170
-72.020011900	19.698427200
-72.030731200	19.699729920
-72.033683780	19.693443300
-72.036003110	19.692792890
-72.038253780	19.692163470
-72.043930050	19.694986340
-72.050895690	19.692949300
-72.052406310	19.702095030
-72.050071720	19.704919820
-72.046073910	19.701358800
-72.041725160	19.701942440
-72.036476140	19.704849240
-72.033706670	19.709064480
-72.034599300	19.729255680
-72.037673950	19.734222410
-72.042755130	19.733846660
-72.047531130	19.723831180
-72.043449400	19.718795780
-72.042976380	19.718217850
-72.043846130	19.711059570
-72.048049930	19.717384340
-72.051910400	19.716583250
-72.054229740	19.713300700
-72.054756160	19.707082750
-72.057113650	19.704946520
-72.060775760	19.705760960
-72.062049870	19.699981690
-72.068840030	19.700014110
-72.072532650	19.701517110
-72.073570250	19.703554150
-72.071250920	19.706838610
-72.075691220	19.709007260
-72.075286870	19.711545940
-72.070007320	19.713306430
-72.064849850	19.711616520
-72.060768130	19.712883000
-72.054199220	19.719964980
-72.052627560	19.723915100
-72.053222660	19.727113720
-72.058784480	19.726495740
-72.060173030	19.724388120
-72.065971370	19.723531720
-72.071578980	19.724517820
-72.074661250	19.722131730
-72.078559880	19.722709660
-72.080863950	19.724758150
-72.083312990	19.726936340
-72.097099300	19.725389480
-72.107643130	19.728759770
-72.115592960	19.734272000
-72.123336790	19.748291020
-72.125610350	19.750982280
-72.130020140	19.752233510
-72.137252810	19.750642780
-72.139190670	19.743234630
-72.142539980	19.741758350
-72.147689820	19.743217470
-72.151924130	19.739187240
-72.160156250	19.738487240
-72.164085390	19.739749910
-72.167366030	19.743558880
-72.176300050	19.742147450
-72.186035160	19.743011470
-72.194183350	19.747135160
-72.195228580	19.749172210
-72.192520140	19.755455020
-72.192016600	19.762132640
-72.184638980	19.781188960
-72.186721800	19.785493850
-72.190948490	19.788354870
-72.196029660	19.787975310
-72.200538640	19.784626010
-72.220901490	19.783794400
-72.230537410	19.788562770
-72.240318300	19.789346690
-72.241004940	19.789400100
-72.242118840	19.786380770
-72.238105770	19.775472640
-72.238983150	19.772689820
-72.253845210	19.774084090
-72.255432130	19.770820620
-72.253509520	19.764215470
-72.255081180	19.760263440
-72.260627750	19.759178160
-72.279525760	19.765275960
-72.286315920	19.765071870
-72.302459720	19.761369710
-72.305419920	19.762659070
-72.311477660	19.769369130
-72.315124510	19.769718170
-72.316520690	19.767839430
-72.315879820	19.763263700
-72.308776860	19.755203250
-72.307800290	19.754087450
-72.306716920	19.750904080
-72.307594300	19.748119350
-72.316360470	19.749004360
-72.316505430	19.746013640
-72.314682010	19.742391590
-72.304908750	19.740617750
-72.305503850	19.736694340
-72.310089110	19.735868450
-72.312171940	19.732818600
-72.307312010	19.725612640
-72.307579040	19.712049480
-72.311096190	19.708496090
-72.317375180	19.707387920
-72.327781680	19.713735580
-72.333045960	19.725753780
-72.332954410	19.737243650
-72.336639400	19.745634080
-72.336128230	19.749078750
-72.335853580	19.750942230
-72.333648680	19.750320430
-72.328506470	19.741973880
-72.323890690	19.741884230
-72.322647090	19.748125080
-72.329521180	19.757566450
-72.328781130	19.764251710
-72.335716250	19.775299070
-72.360458370	19.788793560
-72.374534610	19.802610400
-72.375885010	19.806474690
-72.371444700	19.811664580
-72.372352600	19.816690440
-72.380691530	19.819192890
-72.384552000	19.818386080
-72.385894780	19.808006290
-72.388458250	19.804941180
-72.399353030	19.803918840
-72.413375850	19.809001920
-72.420188900	19.816375730
-72.430160520	19.816757200
-72.447288510	19.820364000
-72.461990360	19.830936430
-72.465408330	19.831520080
-72.467369080	19.825027470
-72.469924930	19.821731570
-72.478004460	19.823547360
-72.482803340	19.828912730
-72.486000060	19.829961780
-72.488143920	19.828746800
-72.488609310	19.821149830
-72.493522640	19.822834010
-72.493858340	19.824083330
-72.496040340	19.832176210
-72.503234860	19.843439100
-72.507438660	19.845376970
-72.510490420	19.842523570
-72.513656620	19.842655180
-72.517997740	19.848722460
-72.526031490	19.849159240
-72.531936650	19.851272580
-72.542205810	19.859910960
-72.546539310	19.865518570
-72.548316960	19.872762680
-72.557006840	19.879892350
-72.566864010	19.883718490
-72.573928830	19.891077040
-72.578384400	19.893234250
-72.586906430	19.893653870
-72.588264470	19.893369670
-72.599929810	19.890941620
-72.607460020	19.890932080
-72.622894290	19.894346240
-72.629562380	19.897350310
-72.635032650	19.907516480
-72.645088200	19.909950260
-72.651794430	19.913871770
-72.662063600	19.915611270
-72.675643920	19.921377180
-72.697959900	19.926860810
-72.707977300	19.928375240
-72.718139650	19.933561330
-72.729858400	19.935018540
-72.749534610	19.941272740
-72.764205930	19.943550110
-72.771438600	19.946790700
-72.778541570	19.949974060
-72.794525150	19.948301320
-72.800704960	19.951086040
-72.816246030	19.950572970
-72.821640010	19.945341110
-72.829521180	19.941404340
-72.835075380	19.940530780
-72.845596310	19.942251210
-72.849845890	19.938892360
-72.849456790	19.934999470
-72.843177800	19.929693220
-72.839981080	19.922216420
-72.833351140	19.920368190
-72.831314090	19.917907710
-72.830810550	19.911031720
-72.824928280	19.903182980
-72.831489560	19.903196330
-72.836334230	19.915674210
-72.842437740	19.916391370
-72.844474790	19.918849950
-72.845344540	19.924621580
-72.845443730	19.925252910
-72.851905820	19.928943630
-72.855674740	19.938699720
-72.857414250	19.939790730
-72.861244200	19.938283920
-72.867332460	19.932107930
-72.872131350	19.930339810
-72.890495300	19.933862690
-72.941658020	19.924104690
-72.949996950	19.919687270
-72.953132630	19.912689210
-72.957382200	19.909328460
-72.960052490	19.909238820
-72.965545650	19.919393540
-72.968742370	19.920433040
-72.995590210	19.916996000
-73.000000000	19.918184280
-73.003364560	19.917612080
-73.009277340	19.922189710
-73.013610840	19.923490520
-73.027709960	19.923976900
-73.028526310	19.921703340
-73.024642940	19.914896010
-73.026191710	19.912647250
-73.037750240	19.916036610
-73.044425960	19.919719700
-73.051429750	19.921110150
-73.061347960	19.920366290
-73.068275450	19.919847490
-73.100738530	19.923948290
-73.107940670	19.926494600
-73.147300720	19.928520200
-73.151840210	19.937419890
-73.154685970	19.939355850
-73.159080510	19.939044950
-73.169120790	19.931097030
-73.170494080	19.926771160
-73.180053710	19.922182080
-73.182144170	19.921178820
-73.184974670	19.917131420
-73.189147950	19.916120530
-73.192283630	19.910242080
-73.197288510	19.906497960
-73.210105900	19.902324680
-73.218048100	19.897987370
-73.240097050	19.881000520
-73.248428340	19.879436490
-73.256729130	19.871887210
-73.264328000	19.870527270
-73.270286560	19.867380140
-73.273757930	19.865547180
-73.282997130	19.865623470
-73.292854310	19.862266540
-73.315887450	19.851057050
-73.330421450	19.846241000
-73.336700440	19.840692520
-73.340400700	19.839202880
-73.344772340	19.839576720
-73.365631100	19.848081590
-73.377235410	19.843397140
-73.393577580	19.844438550
-73.399322510	19.844802860
-73.403984070	19.843803410
-73.407989500	19.840482710
-73.409164430	19.834995270
-73.415420530	19.829904560
-73.415328980	19.825759890
-73.411994930	19.823810580
-73.404960630	19.823123930
-73.397850040	19.824733730
-73.388442990	19.822587970
-73.375328060	19.821931840
-73.369926450	19.823366170
-73.361976620	19.834613800
-73.357528690	19.836540220
-73.356887820	19.834218980
-73.358512880	19.829439160
-73.364837650	19.822740550
-73.366851810	19.814060210
-73.372329710	19.810556410
-73.375740050	19.810438160
-73.379150390	19.803413390
-73.392631530	19.800630570
-73.402091980	19.794492720
-73.407989500	19.792842860
-73.411376950	19.793413160
-73.417259220	19.798896790
-73.420921330	19.798553470
-73.426452640	19.793439870
-73.429420470	19.785249710
-73.433433530	19.781696320
-73.435905460	19.773721690
-73.447998050	19.761913300
-73.447387700	19.751768110
-73.451469420	19.746376040
-73.450744630	19.737890240
-73.449577330	19.724220280
-73.450045010	19.721222390
-73.466055870	19.724479120
-73.687079600	19.724479120
-74.280353810	20.074502270
-74.024431600	20.303781930
-73.640548290	20.554508720
-72.826250360	21.043869400
-72.163179180	21.401716940
-71.279084290	21.585722360
-69.417831870	21.650609780
-68.242916290	21.455860320
-67.428618360	21.228280670
-66.870242630	20.706836200
-66.245501570	20.355039970
-65.916350770	19.680734230
-66.288601250	18.526450540
-66.881734330	18.545439510
-67.109566930	18.534739370
-67.281334820	18.301444040
-67.299092810	18.517136630
-67.478051370	18.804223940
-67.930534330	18.862510360
-68.371853560	18.663630290
-68.375266930	18.661002980
-68.376288090	18.662082600
-68.377350530	18.663215490
-68.379093340	18.664688310
-68.381478890	18.664981140
-68.384858320	18.659782190
-68.389670440	18.661036560
-68.391454850	18.662267310
-68.395265250	18.665358070
-68.399381720	18.669331820
-68.401970980	18.671992820
-68.407344820	18.674823440
-68.408999440	18.676053740
-68.410149130	18.677018140
-68.411473890	18.679819920
-68.412936640	18.683223550
-68.413706890	18.684171350
-68.418391440	18.688883530
-68.425904230	18.694609040
-68.438503690	18.702304360
-68.439399560	18.702348730
-68.440178040	18.703365550
-68.440818920	18.704063430
-68.441413650	18.705262770
-68.441650340	18.706302820
-68.441756930	18.707044290
-68.441917140	18.708986820
-68.442138930	18.710590590
-68.442359680	18.711410290
-68.442657690	18.712190730
-68.443839730	18.712725210
-68.445060930	18.713077980
-68.446197450	18.713571650
-68.447532720	18.714204870
